epoch,train_loss,train_mean_macro_f1,clean_val_gender_macro_f1,clean_val_usage_macro_f1,clean_val_mean_macro_f1,clean_val_exact_match,bg_val_gender_macro_f1,bg_val_usage_macro_f1,bg_val_mean_macro_f1,bg_val_exact_match,selection_score,lr,seconds
1,0.019095996292416265,0.9940234402101342,0.7798015296030888,0.8463168526867305,0.8130591911449097,0.8250909090909091,0.2249617402207174,0.2503092817144861,0.23763551096760174,0.4161818181818182,0.5253473510562557,9.638427779428613e-05,31.11058473587036
2,0.011195828198173711,0.9950068206016038,0.7826972483412522,0.8432518511767397,0.812974549758996,0.8252727272727273,0.22872811185667144,0.24676407447930807,0.23774609316798975,0.4169090909090909,0.5253603214634929,8.608757210636101e-05,31.397085189819336
3,0.009791062956304983,0.9960503545444939,0.7764749232373028,0.845531662390347,0.8110032928138249,0.8256363636363636,0.21408511049474171,0.25576301049071637,0.23492406049272904,0.41309090909090906,0.5229636766532769,7.067746303734177e-05,32.329915285110474
4,0.008059999409272487,0.9969847657711262,0.7681547987544817,0.847626246267112,0.8078905225107968,0.8249090909090909,0.2344866744240635,0.252997137096809,0.24374190576043625,0.426,0.5258162141356165,5.25e-05,33.70471787452698
5,0.007440874426826011,0.9971187729547293,0.7751159087063304,0.8501406851985998,0.8126282969524651,0.8267272727272728,0.2343551252452162,0.25492641866578447,0.24464077195550032,0.4207272727272727,0.5286345344539827,3.4322536962658244e-05,34.40893530845642
6,0.005374527579649936,0.9981003429435186,0.7815269323318101,0.8496003771441685,0.8155636547379893,0.8296363636363636,0.22924935555768453,0.2500731039441586,0.23966122975092158,0.41854545454545455,0.5276124422444555,1.8912427893639e-05,34.412400007247925
7,0.005404032036245172,0.9976894349113268,0.7843899159154912,0.8475362894151603,0.8159631026653258,0.8281818181818181,0.2294392841107106,0.25166257635862066,0.24055093023466562,0.41909090909090907,0.5282570164499957,8.615722205713882e-06,35.026854276657104
8,0.004925065981440766,0.998487551436777,0.7814218643469711,0.8472614327443798,0.8143416485456755,0.8278181818181818,0.22673732283693884,0.2515503209450212,0.23914382189098005,0.4172727272727273,0.5267427352183278,5e-06,35.1627984046936
