,precision,recall,f1-score,support
Boys,0.7247706422018348,0.8061224489795918,0.7632850241545893,98.0
Girls,0.6666666666666666,0.6407766990291263,0.6534653465346535,103.0
Men,0.9282120093928212,0.9332209106239461,0.9307097208207198,2965.0
Unisex,0.6007905138339921,0.5801526717557252,0.5902912621359223,262.0
Women,0.9174356483729966,0.9112397491558129,0.9143272023233301,2073.0
accuracy,0.9003817487729504,0.9003817487729504,0.9003817487729504,0.9003817487729504
macro avg,0.7675750960936624,0.7743024959088405,0.770415711193843,5501.0
weighted avg,0.9000352683428267,0.9003817487729504,0.9001490249753732,5501.0
