,precision,recall,f1-score,support
Casual,0.9326990020886516,0.9452022577610536,0.938909005957248,4252.0
Ethnic,0.7892030848329049,0.8847262247838616,0.8342391304347826,347.0
Formal,0.8265895953757225,0.8486646884272997,0.8374816983894583,337.0
Sports,0.7943107221006565,0.6424778761061947,0.7103718199608611,565.0
accuracy,0.9043810216324305,0.9043810216324305,0.9043810216324305,0.9043810216324305
macro avg,0.835700601099484,0.8302677617696025,0.8302504136855875,5501.0
weighted avg,0.9029332628515642,0.9043810216324305,0.9026201567399058,5501.0
