,precision,recall,f1-score,support
Casual,0.7802388289676425,0.952728127939793,0.8578991952562474,4252.0
Ethnic,0.14814814814814814,0.011527377521613832,0.0213903743315508,347.0
Formal,0.5666666666666667,0.050445103857566766,0.09264305177111716,337.0
Sports,0.25,0.11150442477876106,0.15422276621787026,565.0
accuracy,0.7516815124522814,0.7516815124522814,0.7516815124522814,0.7516815124522814
macro avg,0.4362634109456143,0.2815512585244337,0.2815388468941964,5501.0
weighted avg,0.6728230457815834,0.7516815124522814,0.685978260222246,5501.0
