,precision,recall,f1-score,support
Fall,0.3200251493241119,0.6855218855218855,0.43634804972138874,1485.0
Spring,0.10931174089068826,0.11842105263157894,0.11368421052631579,228.0
Summer,0.6558185404339251,0.24129172714078376,0.35278514588859416,2756.0
Winter,0.30956848030018763,0.3176130895091434,0.31353919239904987,1039.0
accuracy,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.37037037037037035
macro avg,0.3486809777372282,0.3407119387008479,0.30408914963383715,5508.0
weighted avg,0.47734894192759175,0.37037037037037035,0.3580137866390415,5508.0
