epoch,selection_score,train_accuracy,train_weighted_f1,train_macro_f1,train_balanced_accuracy,train_loss,clean_val_accuracy,clean_val_weighted_f1,clean_val_macro_f1,clean_val_balanced_accuracy,clean_val_loss,bg_val_accuracy,bg_val_weighted_f1,bg_val_macro_f1,bg_val_balanced_accuracy,bg_val_loss,lr,seconds
1,0.45814508695455436,0.6683252823884066,0.6700730054397336,0.6460384142219346,0.7028491700265731,0.7232640472061396,0.6183303085299455,0.6109582393446226,0.6343703608307368,0.6894498750902414,0.7586665775241523,0.35408348457350275,0.3285108876290574,0.28191981307837183,0.32372794010989503,1.4345607593141754,9.638427779428613e-05,38.53183341026306
2,0.4757517951470892,0.6652017578905314,0.6665061471384545,0.6453333979974124,0.7043015542419531,0.7195337375327772,0.6693284936479129,0.6720145826449095,0.6453072025843167,0.7159498616065215,0.7247751437384506,0.3738656987295826,0.3623346823966135,0.3061963877098617,0.34407868742526226,1.37798188267083,8.608757210636101e-05,38.35403323173523
3,0.4557142632460407,0.6692332836959285,0.6705160494538421,0.6496449622830501,0.7050198469950275,0.7079087262087245,0.5905626134301271,0.5802091888466933,0.6085181297426218,0.6760498506321747,0.8074651064201334,0.37513611615245007,0.36724560193111805,0.3029103967494596,0.3340304841584291,1.4044912800021556,7.067746303734177e-05,38.737425327301025
4,0.46620057786581504,0.6710129662586715,0.6727423142200722,0.6498643002295192,0.7087891185578118,0.7029449632023991,0.666606170598911,0.6714082666331233,0.6265859463826786,0.7060327395155043,0.7376927885858492,0.3718693284936479,0.36064520666235433,0.3058152093489515,0.3445609605676061,1.3943866237826732,5.25e-05,39.457658529281616
5,0.4728350857153642,0.6744996912795554,0.6761442639655388,0.6527545931099361,0.7109153644946864,0.6993704533632283,0.6600725952813067,0.6652289579914645,0.6233378106712759,0.7133194518181217,0.7259058914650446,0.38312159709618876,0.39194270486009697,0.3223323607594525,0.35375378688562054,1.3917984222543651,3.4322536962658244e-05,39.63270664215088
6,0.46561769455545365,0.6754076925870773,0.6772319395090255,0.6522388965200885,0.7138261315373752,0.6987451133761218,0.6602540834845735,0.6639669672809035,0.6291144676711403,0.7169886115770627,0.7272682460560196,0.3642468239564428,0.3470302120543877,0.302120921439767,0.350503743205546,1.4346417401028775,1.8912427893639e-05,40.17966294288635
7,0.46848408717604423,0.6785675371372535,0.6802615257410877,0.6578157621240637,0.7160135587800207,0.6954295219650402,0.6577132486388385,0.6601791456113867,0.6304669094791402,0.7155641738217535,0.7256161868572235,0.3642468239564428,0.35068795132414965,0.30650126487294826,0.3567733546710589,1.4302672675286217,8.615722205713882e-06,40.60115456581116
8,0.47071201863602763,0.6808193803799077,0.6822381811360025,0.6602638655409301,0.7170828933341622,0.6846989890400605,0.6649727767695099,0.6672999661679402,0.6390431876080056,0.7200194738721444,0.7228930066714342,0.35825771324863886,0.34488540738767093,0.3023808496640497,0.3521644281031091,1.443372217403061,5e-06,40.742849588394165
