,precision,recall,f1-score,support
Fall,0.6602006688963211,0.6646464646464646,0.6624161073825503,1485.0
Spring,0.4244791666666667,0.7149122807017544,0.5326797385620915,228.0
Summer,0.7972524869729986,0.6106676342525399,0.6915964659954797,2756.0
Winter,0.5638998682476943,0.8238691049085659,0.6695346108721157,1039.0
accuracy,0.6697530864197531,0.6697530864197531,0.6697530864197531,0.6697530864197531
macro avg,0.6114580476959202,0.7035238711273312,0.6390567307030592,5508.0
weighted avg,0.7008531337178604,0.6697530864197531,0.6729893284014005,5508.0
