,precision,recall,f1-score,support
Boys,0.2,0.01020408163265306,0.019417475728155338,98.0
Girls,0.0,0.0,0.0,103.0
Men,0.5903195924038906,0.8596964586846543,0.6999862693944803,2965.0
Unisex,0.1388101983002833,0.18702290076335878,0.15934959349593497,262.0
Women,0.6012121212121212,0.2392667631452002,0.34230503795721184,2073.0
accuracy,0.5626249772768588,0.5626249772768588,0.5626249772768588,0.5626249772768588
macro avg,0.306068382383259,0.2592380408451732,0.2442116753151565,5501.0
weighted avg,0.5549133958743749,0.5626249772768588,0.5142174402030956,5501.0
