,precision,recall,f1-score,support
Fall,0.4575625680087051,0.5663299663299664,0.5061691242852844,1485.0
Spring,0.15347334410339256,0.4166666666666667,0.2243211334120425,228.0
Summer,0.7023346303501945,0.26197387518142234,0.38160676532769555,2756.0
Winter,0.3766683143845774,0.7333974975938402,0.4977139124755062,1039.0
accuracy,0.439360929557008,0.439360929557008,0.439360929557008,0.439360929557008
macro avg,0.42250971421171735,0.49459200144297394,0.40245273387513214,5508.0
weighted avg,0.5521904422366036,0.439360929557008,0.4305808584398644,5508.0
