epoch,selection_score,train_accuracy,train_weighted_f1,train_macro_f1,train_balanced_accuracy,train_loss,clean_val_accuracy,clean_val_weighted_f1,clean_val_macro_f1,clean_val_balanced_accuracy,clean_val_loss,bg_val_accuracy,bg_val_weighted_f1,bg_val_macro_f1,bg_val_balanced_accuracy,bg_val_loss,lr,seconds
1,0.43280915104558604,0.4301746994515672,0.4358308090109024,0.387771186578789,0.45617008625274863,1.2008771222871306,0.5655172413793104,0.5693211567681592,0.535281096588448,0.6573778540856383,0.871430984173698,0.3676950998185118,0.3417188183586506,0.33033720550272405,0.43420043406933284,1.2335339777771084,9.638427779428613e-05,64.77491617202759
2,0.46673597534551303,0.43558638724439763,0.4374011772465484,0.39993755910997003,0.4987365326644173,1.1193530353481975,0.6065335753176043,0.607798635584463,0.5864876079378415,0.6674463874514472,0.8392417728900909,0.385480943738657,0.3575569215123769,0.34698434275318457,0.44770968972660763,1.1960061658387897,8.608757210636101e-05,72.0481686592102
3,0.4901724908495385,0.46024770275669197,0.46526173314315944,0.42507577150877235,0.5282141707610061,1.0786379380735056,0.604355716878403,0.6022642075371397,0.6019750404680753,0.6759193667832135,0.8264591317067201,0.4148820326678766,0.40265006343734017,0.3783699412310018,0.47306466709336914,1.1696729392840945,7.067746303734177e-05,67.15391063690186
4,0.49227480456506656,0.46427922856208914,0.4690204000920504,0.4284438620106622,0.5262420508662009,1.06809621233398,0.617059891107078,0.6174105409635711,0.6024434276949913,0.678907007626529,0.8032169487627073,0.4186932849364791,0.40632261308607254,0.3821061814351418,0.4826571871847959,1.151158284181836,5.25e-05,68.6882836818695
5,0.4843322789651713,0.4738314023172193,0.4777071182616647,0.437939249433567,0.5368545835401064,1.0567537868382482,0.6,0.5957212714672111,0.588779587554947,0.6771278005420057,0.8180636165813467,0.4127041742286751,0.3930891479749121,0.37988497037539554,0.4929488537743332,1.145242510855883,3.4322536962658244e-05,61.669973850250244
6,0.4942099897640908,0.4865434206225257,0.4913673144620729,0.4523841764072313,0.5567531530065903,1.0334394527145438,0.6029038112522686,0.5995997845501516,0.5917042690420177,0.6822916792661226,0.8128010385680473,0.43466424682395643,0.41964503325814295,0.3967157104861639,0.4875245330709767,1.1333081571535133,1.8912427893639e-05,61.4649658203125
7,0.5018807892094431,0.4932626302981876,0.49688470835640086,0.4582400377793855,0.553051149090202,1.0298414939794076,0.6047186932849364,0.5986650511865103,0.6098907573502943,0.6798508621333655,0.798697928930151,0.4308529945553539,0.41282948555661003,0.3938708210685919,0.4863226099487552,1.133266879224229,8.615722205713882e-06,61.56009006500244
8,0.5043258570822905,0.4927178295136745,0.49786414898644643,0.45636350190833,0.5533911353245989,1.0275692201269198,0.6052631578947368,0.5995758386892447,0.6063742672346688,0.682260490250907,0.7982992798775091,0.4399274047186933,0.4302595785224655,0.4022774469299122,0.49429468435479795,1.1233152322385502,5e-06,61.57678532600403
