,precision,recall,f1-score,support
Boys,0.5,0.04081632653061224,0.07547169811320754,98.0
Girls,0.5,0.06796116504854369,0.11965811965811966,103.0
Men,0.7097724230254351,0.894097807757167,0.7913432835820896,2965.0
Unisex,0.42105263157894735,0.0916030534351145,0.15047021943573669,262.0
Women,0.7439241256668643,0.6054027978774723,0.6675531914893617,2073.0
accuracy,0.716415197236866,0.716415197236866,0.716415197236866,0.716415197236866
macro avg,0.5749498360542493,0.3399762301297819,0.360899302455703,5501.0
weighted avg,0.7012262745412667,0.716415197236866,0.6888410856226842,5501.0
