,precision,recall,f1-score,support
Casual,0.8152602523659306,0.9724835371589841,0.8869583869583869,4252.0
Ethnic,0.6086956521739131,0.2017291066282421,0.30303030303030304,347.0
Formal,0.7482517482517482,0.31750741839762614,0.44583333333333336,337.0
Sports,0.7719298245614035,0.2336283185840708,0.358695652173913,565.0
accuracy,0.8078531176149791,0.8078531176149791,0.8078531176149791,0.8078531176149791
macro avg,0.736034369338249,0.4313370951922308,0.4986294188739841,5501.0
weighted avg,0.7936748181062201,0.8078531176149791,0.7688433836230086,5501.0
