epoch,train_loss,train_mean_macro_f1,clean_val_gender_macro_f1,clean_val_usage_macro_f1,clean_val_mean_macro_f1,clean_val_exact_match,bg_val_gender_macro_f1,bg_val_usage_macro_f1,bg_val_mean_macro_f1,bg_val_exact_match,selection_score,lr,seconds
1,2.11055318352788,0.49334440476631103,0.7221466690775052,0.8065184866643134,0.7643325778709094,0.7887272727272727,0.25933658859498226,0.31904144170782706,0.28918901515140466,0.45290909090909093,0.526760796511157,9.638427779428613e-05,59.080283403396606
2,1.2315182817536732,0.5517105356236183,0.7553561886696685,0.8302538140268033,0.792805001348236,0.8063636363636364,0.31729727517928363,0.35041039787764616,0.3338538365284649,0.5012727272727273,0.5633294189383504,8.608757210636101e-05,59.58015275001526
3,1.1092711601146432,0.5862314635159878,0.7572811803576844,0.8348564600492779,0.7960688202034811,0.8121818181818182,0.3214474255198355,0.41381465078580437,0.36763103815281994,0.525090909090909,0.5818499291781505,7.067746303734177e-05,58.83564305305481
4,1.0483290666757628,0.607019761536399,0.7608739612338657,0.8347305850889666,0.7978022731614162,0.812,0.33403682911331434,0.43103148165510097,0.38253415538420765,0.5403636363636364,0.590168214272812,5.25e-05,60.992907762527466
5,1.0131928468859472,0.6219171505446901,0.7741483826497539,0.8344950372776059,0.8043217099636799,0.8150909090909091,0.3564263038818368,0.4731966608737141,0.41481148237777543,0.5530909090909091,0.6095665961707277,3.4322536962658244e-05,52.917582988739014
6,0.976426021442857,0.6310605827405514,0.7735278097320062,0.8378459092646882,0.8056868594983472,0.8181818181818182,0.363595566936165,0.49186931682479595,0.4277324418804805,0.5643636363636364,0.6167096506894139,1.8912427893639e-05,59.33872079849243
7,0.9808537811733956,0.630774975425369,0.7770576638483341,0.8397493745320348,0.8084035191901844,0.8205454545454546,0.3645932945539424,0.491746544524436,0.4281699195391892,0.5681818181818182,0.6182867193646868,8.615722205713882e-06,60.63875341415405
8,0.950234475385311,0.6420106815871591,0.771677627907317,0.8410466970966213,0.8063621625019691,0.8201818181818182,0.3610578981346519,0.4931361366970958,0.4270970174158738,0.5661818181818182,0.6167295899589215,5e-06,57.23765420913696
