,precision,recall,f1-score,support
Boys,0.4358974358974359,0.17346938775510204,0.24817518248175183,98.0
Girls,0.47619047619047616,0.0970873786407767,0.16129032258064516,103.0
Men,0.7792740046838408,0.8978077571669477,0.8343519824478922,2965.0
Unisex,0.6,0.21755725190839695,0.31932773109243695,262.0
Women,0.7829015544041451,0.728895320791124,0.7549337996502623,2073.0
accuracy,0.7738592983093983,0.7738592983093983,0.7738592983093983,0.7738592983093983
macro avg,0.6148526942351796,0.4229634192524695,0.4636158036505977,5501.0
weighted avg,0.7603104733562897,0.7738592983093983,0.7568495421356537,5501.0
