,precision,recall,f1-score,support
Boys,0.7452830188679245,0.8061224489795918,0.7745098039215687,98.0
Girls,0.6470588235294118,0.6407766990291263,0.6439024390243903,103.0
Men,0.9245033112582781,0.9416526138279933,0.9329991645781119,2965.0
Unisex,0.6286919831223629,0.5687022900763359,0.5971943887775552,262.0
Women,0.9214145383104125,0.904968644476604,0.9131175468483816,2073.0
accuracy,0.9020178149427377,0.9020178149427377,0.9020178149427377,0.9020178149427377
macro avg,0.773390335017678,0.7724445392779302,0.7723446686300015,5501.0
weighted avg,0.9008628885746092,0.9020178149427377,0.9012768659251669,5501.0
