epoch,train_loss,train_mean_macro_f1,clean_val_gender_macro_f1,clean_val_usage_macro_f1,clean_val_mean_macro_f1,clean_val_exact_match,bg_val_gender_macro_f1,bg_val_usage_macro_f1,bg_val_mean_macro_f1,bg_val_exact_match,selection_score,lr,seconds
1,1.5388069759967715,0.5339072521202626,0.7482463576995709,0.8254853936721922,0.7868658756858815,0.8047272727272727,0.3104105602819728,0.382113805734832,0.3462621830084024,0.5145454545454545,0.5665640293471419,0.00028877223104541475,44.72572445869446
2,1.033087186064831,0.6076468100467702,0.7653492313658983,0.836344783042607,0.8008470072042526,0.81,0.3645849077494797,0.4828527757304291,0.42371884173995444,0.5714545454545454,0.6122829244721035,0.0002567982502250157,45.10737156867981
3,0.9346137590186541,0.6370553814748618,0.7828446479516528,0.819710490535188,0.8012775692434204,0.8069090909090909,0.39740919099731364,0.5716641968900288,0.4845366939436712,0.5872727272727273,0.6429071315935458,0.00020894580627385073,45.55884003639221
4,0.8755566641341809,0.662039406461178,0.7845531511741269,0.843683650056626,0.8141184006153765,0.8261818181818181,0.43500648965140776,0.5701816736384574,0.5025940816449326,0.6136363636363636,0.6583562411301546,0.0001525,46.693801164627075
5,0.8398791198120561,0.6744875349933799,0.7876065081436008,0.8389018545672053,0.8132541813554031,0.8221818181818182,0.4478422315061888,0.6156501662610303,0.5317461988836095,0.63,0.6725001901195062,9.605419372614926e-05,47.22893667221069
6,0.7962587899939958,0.6890373708667603,0.7861778872302702,0.840565180833187,0.8133715340317286,0.8214545454545454,0.4721777922186779,0.6340479142085906,0.5531128532136342,0.633090909090909,0.6832421936226813,4.820174977498425e-05,47.22724986076355
7,0.7898081834233084,0.6952844816171933,0.7906281665586669,0.8382233005023412,0.8144257335305041,0.8216363636363636,0.4677324839611149,0.6320015039134903,0.5498669939373027,0.6387272727272727,0.6821463637339034,1.6227768954585206e-05,47.29306769371033
8,0.7622323824222698,0.7073687305941971,0.7909664617179049,0.840796795672268,0.8158816286950864,0.8261818181818181,0.47867823726841124,0.6346430626900363,0.5566606499792238,0.6407272727272727,0.6862711393371551,5e-06,47.480581760406494
