,precision,recall,f1-score,support
Casual,0.8512809831285149,0.9611947318908749,0.9029051143267425,4252.0
Ethnic,0.7053941908713693,0.4899135446685879,0.5782312925170068,347.0
Formal,0.8,0.47477744807121663,0.595903165735568,337.0
Sports,0.7760617760617761,0.35575221238938054,0.4878640776699029,565.0
accuracy,0.8394837302308671,0.8394837302308671,0.8394837302308671,0.8394837302308671
macro avg,0.783184237515415,0.5704094842550149,0.6412259125623051,5501.0
weighted avg,0.8312113121195627,0.8394837302308671,0.8209891611265392,5501.0
