,precision,recall,f1-score,support
Fall,0.5485744456177403,0.6996632996632997,0.6149748446285883,1485.0
Spring,0.5133333333333333,0.6754385964912281,0.5833333333333334,228.0
Summer,0.7984241628365069,0.4412191582002903,0.5683570927786866,2756.0
Winter,0.5025125628140703,0.8662175168431184,0.6360424028268551,1039.0
accuracy,0.6007625272331155,0.6007625272331155,0.6007625272331155,0.6007625272331155
macro avg,0.5907111261504127,0.6706346427994841,0.6006769183918659,5508.0
weighted avg,0.6634423742344909,0.6007625272331155,0.5943133348781076,5508.0
