,precision,recall,f1-score,support
Fall,0.46561443066516345,0.5562289562289562,0.5069039582694078,1485.0
Spring,0.16764132553606237,0.37719298245614036,0.2321187584345479,228.0
Summer,0.7043189368770764,0.23076923076923078,0.34763596611095926,2756.0
Winter,0.35030198446937016,0.7815206929740135,0.4837652666070897,1039.0
accuracy,0.42846768336964414,0.42846768336964414,0.42846768336964414,0.42846768336964414
macro avg,0.4219691693869181,0.48642796560708523,0.3926059873555012,5508.0
weighted avg,0.5509670304387959,0.42846768336964414,0.4114728194552864,5508.0
